사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
2호선,용답,2915,2978,20240106,
2호선,신답,1708,2012,20240106,
2호선,신설동,3629,3655,20240106,
2호선,도림천,1286,1374,20240106,
2호선,양천구청,7199,7607,20240106,
2호선,신정네거리,10889,11421,20240106,
2호선,용두(동대문구청),2519,2665,20240106,
3호선,지축,7609,7517,20240106,
3호선,구파발,22585,21748,20240106,
3호선,연신내,35255,34040,20240106,
3호선,불광,16507,17769,20240106,
3호선,녹번,16469,15194,20240106,
3호선,홍제,18560,17730,20240106,
3호선,무악재,4648,4561,20240106,
3호선,독립문,7471,7477,20240106,
3호선,경복궁(정부서울청사),24187,24343,20240106,
3호선,안국,25562,26458,20240106,
3호선,종로3가,11263,12869,20240106,
3호선,을지로3가,13004,13006,20240106,
3호선,충무로,1,0,20240106,
3호선,동대입구,8362,9181,20240106,
3호선,약수,13759,13341,20240106,
3호선,금호,8538,8043,20240106,
3호선,옥수,8973,9365,20240106,
3호선,압구정,34438,36838,20240106,
3호선,신사,30214,31617,20240106,
3호선,잠원,5278,5056,20240106,
3호선,고속터미널,43263,39510,20240106,
3호선,교대(법원.검찰청),17068,10518,20240106,
3호선,남부터미널(예술의전당),30937,31233,20240106,
3호선,양재(서초구청),39997,42824,20240106,
3호선,매봉,14028,13524,20240106,
3호선,도곡,5424,5474,20240106,
3호선,대치,13082,13047,20240106,
3호선,학여울,1990,1966,20240106,
3호선,대청,11360,10879,20240106,
3호선,일원,12126,11827,20240106,
3호선,수서,18214,18507,20240106,
3호선,가락시장,9595,9263,20240106,
3호선,경찰병원,8333,8299,20240106,
3호선,오금,7308,6569,20240106,
4호선,당고개,9667,8269,20240106,
4호선,상계,20169,18608,20240106,
4호선,노원,29786,33319,20240106,
4호선,창동,27276,28470,20240106,
4호선,쌍문,30462,28583,20240106,
4호선,수유(강북구청),34348,35187,20240106,
4호선,미아(서울사이버대학),15762,15549,20240106,
4호선,미아사거리,27417,27300,20240106,
4호선,길음,22130,21897,20240106,
4호선,성신여대입구(돈암),20702,20478,20240106,
